epoch,train_loss
1,0.22044058367609978
2,0.07794230952858924
3,0.06427801735699176
4,0.06202754117548466
5,0.06177230551838875
6,0.06125245578587055
7,0.06105350703001022
8,0.06084155403077603
9,0.05854911021888256
10,0.05769169814884663
11,0.060778454318642615
12,0.060816343128681186
13,0.060858532786369324
14,0.06069748625159264
15,0.06060866303741932
16,0.06053069718182087
17,0.06077200397849083
18,0.06020517274737358
19,0.0585040707141161
20,0.05556846335530281
21,0.05575416646897793
22,0.05856607742607593
23,0.05667968466877937
24,0.057680120691657066
25,0.06072780452668667
26,0.05819137208163738
27,0.05530022047460079
28,0.05441055558621884
29,0.05394733771681785
30,0.053679639101028444
31,0.0535285796970129
32,0.05340912081301212
33,0.05326903648674488
34,0.05315956957638264
35,0.053114787489175794
36,0.05300098657608032
37,0.052758073806762694
38,0.05236160531640053
39,0.05189744010567665
40,0.05102352425456047
41,0.05072446800768375
42,0.05021393746137619
43,0.04974353238940239
44,0.049529862403869626
45,0.04952119924128055
46,0.04945866800844669
47,0.04930137433111668
48,0.04923865385353565
49,0.04923817217350006
50,0.049188374727964404
51,0.049154781922698024
52,0.049113770201802256
53,0.049392591789364816
54,0.04973406307399273
55,0.04955565147101879
56,0.04934568218886852
57,0.04919520802795887
58,0.04911114387214184
59,0.049072442948818205
60,0.04905146546661854
61,0.04904492683708668
62,0.04901114702224731
63,0.04901993907988071
64,0.048984401673078534
65,0.04898371323943138
66,0.04898225516080856
67,0.04901771992444992
68,0.04899214208126068
69,0.04899626970291138
70,0.048953280225396155
71,0.049025504663586614
72,0.04893734902143478
73,0.048960442468523976
74,0.048927797377109526
75,0.04894589856266975
76,0.04893971867859363
77,0.04897283464670181
78,0.04894865974783898
79,0.04905938655138016
80,0.04942786879837513
81,0.04911980405449867
82,0.0490218885242939
83,0.04899017699062824
84,0.04891266897320747
85,0.04895291924476623
86,0.0489568680524826
87,0.04894902594387531
88,0.04890805184841156
89,0.04891839660704136
90,0.04891859851777554
91,0.04890591278672218
92,0.04888797476887703
93,0.048895669728517534
94,0.048883016034960744
95,0.04882619455456734
96,0.04881524220108986
97,0.04886644184589386
98,0.04882457442581654
99,0.048844638466835025
100,0.04885781183838844
101,0.04885835349559784
102,0.0487761277705431
103,0.04870565012097359
104,0.04875524938106537
105,0.04881030805408955
106,0.048736739158630374
107,0.04883193671703338
108,0.04882773384451866
109,0.04879450090229511
110,0.048836886510252954
111,0.04869325570762158
112,0.04868004284799099
113,0.04867195263504982
114,0.04872651919722557
115,0.04877142086625099
116,0.04873783551156521
117,0.04873807281255722
118,0.048741350695490834
119,0.04902451932430267
120,0.048941560089588165
121,0.04888705238699913
122,0.04880897104740143
123,0.0487434096634388
124,0.04870806634426117
125,0.048718619719147684
126,0.04870963096618652
127,0.04866349697113037
128,0.048635880649089816
129,0.048717175424098966
130,0.04868780896067619
131,0.048638129606842995
132,0.0486752774566412
133,0.048678663372993466
134,0.04864769354462624
135,0.04861855804920197
136,0.048676780238747594
137,0.048613499477505685
138,0.04858426786959171
139,0.048632454499602316
140,0.04875432215631008
141,0.04867023080587387
142,0.04855684638023376
143,0.048516175150871275
144,0.04856967031955719
145,0.0485495463013649
146,0.0485222015529871
147,0.048499465361237525
148,0.048519290238618853
149,0.04858619868755341
150,0.048626504838466644
151,0.0485487375408411
152,0.04854165501892567
153,0.048510442674160006
154,0.04848364293575287
155,0.048492192104458806
156,0.04844069480895996
157,0.04931030981242657
158,0.04934770166873932
159,0.04900307133793831
160,0.04873496331274509
161,0.04856875017285347
162,0.04850125834345818
163,0.04842172414064407
164,0.04839554466307163
165,0.04837392158806324
166,0.048337317630648614
167,0.04833697639405728
168,0.04822161011397839
169,0.0483058787882328
170,0.04825763665139675
171,0.048266999796032904
172,0.04830014370381832
173,0.04830146320164204
174,0.04821899645030499
175,0.04821561984717846
176,0.04819889962673187
177,0.048167670145630836
178,0.04815227724611759
179,0.0482487715780735
180,0.048132076486945154
181,0.048103968054056166
182,0.048179635778069496
183,0.04814639128744602
184,0.048112282529473305
185,0.04812583141028881
186,0.048144908621907234
187,0.04810287952423096
188,0.048071561753749846
189,0.04797995947301388
190,0.04790442660450935
191,0.04771063774824143
192,0.04739001989364624
193,0.04760705530643463
194,0.0487852405756712
195,0.04597383663058281
196,0.04400865361094475
197,0.03945402093231678
198,0.039031939953565596
199,0.03595476280897856
200,0.03232350666075945
