epoch,train_loss
1,0.17217684826917118
2,0.06382402674191529
3,0.06132544970346822
4,0.060591929074790746
5,0.05815799285968145
6,0.05725210842986902
7,0.05557900004916721
8,0.05461201402876112
9,0.053747908108764224
10,0.05341772548854351
11,0.05317124496731493
12,0.05287183986769782
13,0.05259364119006528
14,0.052160940857397184
15,0.05101934365100331
16,0.04987778783672386
17,0.04965333826839924
18,0.04940233317514261
19,0.049259528517723083
20,0.0496287126508024
21,0.049758231888214745
22,0.04937043599784374
23,0.04922828161054187
24,0.04912961626218425
25,0.04905653310318788
26,0.04900976001388497
27,0.04903474429415332
28,0.04899217271142536
29,0.048956313273972936
30,0.04890284604496426
31,0.04882801489697562
32,0.04886036573184861
33,0.04885765723884106
34,0.04885686147544119
35,0.04879817283815808
36,0.048917939679490194
37,0.048985392683082156
38,0.048860743848813906
39,0.04868030692968103
40,0.04863765256272422
41,0.04866550655828582
42,0.04864011477265093
43,0.048604746245675616
44,0.048781448561284274
45,0.048605543043878346
46,0.04854761126140753
47,0.04859351283974118
48,0.04853304372065597
49,0.049441180709335536
50,0.04899653957949744
51,0.04871212856637107
52,0.04857726519306501
53,0.04855210189190176
54,0.04847820248040888
55,0.04851383012202051
56,0.04846699411670367
57,0.04845105525520113
58,0.04842631912065877
59,0.0484253466129303
60,0.04845567192468378
61,0.04847091850307253
62,0.048509237873885364
63,0.04844298834602038
64,0.04841478789846102
65,0.04841972245938248
66,0.04832940921187401
67,0.04839152263270484
68,0.04835571700500117
69,0.04831481207576063
70,0.048437819298770696
71,0.048457462754514485
72,0.048375770863559514
73,0.04842339021464189
74,0.04838354140520096
75,0.04836061534782251
76,0.04841123066014714
77,0.048352122927705445
78,0.04832795924610562
79,0.04829639196395874
80,0.04835224337875843
81,0.04834557593696647
82,0.04825611329740948
83,0.048265536626180015
84,0.048307491880324155
85,0.048264145851135254
86,0.048211180294553437
87,0.048212071880698204
88,0.048171392952402435
89,0.04820401635434893
90,0.048299999286731087
91,0.048312559723854065
92,0.0482484247121546
93,0.04816786675817437
94,0.04815823998716143
95,0.04816378404696783
96,0.04814497629801432
97,0.04816343718104892
98,0.048143329512741834
99,0.048226901847455234
100,0.04821144106487433
101,0.04813901997274823
102,0.048136015319161944
103,0.048152050003409386
104,0.04808138207428985
105,0.048063969860474266
106,0.04814944995774163
107,0.0480793851117293
108,0.04819064504570431
109,0.048093261611130506
110,0.04865332071979841
111,0.048339580496152244
112,0.04819057178166178
113,0.04815889543129338
114,0.048094932403829366
115,0.04813968286746078
116,0.04805455729365349
117,0.048074114239878125
118,0.04805286332137055
119,0.04801530349585745
120,0.04797966364357206
121,0.04794911046822866
122,0.0478659611609247
123,0.04748364227513472
124,0.045889484178688794
125,0.04649996115929551
126,0.041537266638543874
127,0.03738370103140672
128,0.03818724242349466
129,0.035288435820904046
130,0.026247728615999222
131,0.020964562168551817
132,0.01849426484356324
133,0.01999220924658908
134,0.00980162558456262
135,0.0068116574289484155
136,0.005010614611415399
137,0.004415020902848078
138,0.004013437376771536
139,0.0038707763499890766
140,0.0033898158257620204
141,0.003100676125743323
142,0.003019944493037959
143,0.0032829774103851784
144,0.002854474380405413
145,0.002672588478566872
146,0.002815651371040278
147,0.003355290960623986
148,0.0027498317908288706
149,0.0025317649770942
150,0.00241195572177983
151,0.002417477222883867
152,0.0023714619973260495
153,0.002528239727123744
154,0.0022261123198808897
155,0.0021282240826015673
156,0.002059142635617819
157,0.002110022805734641
158,0.002070436092455768
159,0.0021268735225829813
160,0.0020496730188218257
161,0.00196836558299967
162,0.001887494821049687
163,0.0018570228259907002
164,0.0019995573933960665
165,0.002063244742910481
166,0.0018276578953696622
167,0.001761947519197646
168,0.001800601344762577
169,0.0017476506958094735
170,0.0017261509524865283
171,0.0016917322904595898
172,0.00169882607103015
173,0.0016477309529566104
174,0.0016130023286677897
175,0.0017190224154748851
176,0.001733765361778852
177,0.001633114284939236
178,0.0016724875701280932
179,0.0017657162647487388
180,0.002395674780321618
181,0.001855347260263645
182,0.001637825567740947
183,0.0015383631754149166
184,0.00155703645820419
185,0.001483606038770328
186,0.001489241103020807
187,0.0014652481444904374
188,0.001428784957776467
189,0.0014127515605650842
190,0.0014129489944833848
191,0.0013945634839021498
192,0.0014336998445085352
193,0.0014395908737141225
194,0.0014404122872898977
195,0.0014821244080344008
196,0.0014273174520995882
197,0.0013866143482219842
198,0.001385025311416636
199,0.001406550032293631
200,0.0014014279780288537
201,0.001364929407524566
202,0.0013491329995708333
203,0.0013357129517114824
204,0.0012842189106676313
205,0.0013010529154497716
206,0.0013008979472538664
207,0.0012718064891588357
208,0.0012764570678377317
209,0.0012596263453209151
210,0.0012337832239508214
211,0.0012726101946706574
212,0.0012603832874447107
213,0.0012338612674890708
214,0.0012445561102746676
215,0.0012383819881102277
216,0.0012228366944731937
217,0.0012763388286758629
218,0.0015125306413715912
219,0.0014690195675939322
220,0.001281156327523705
221,0.0011970491646530314
222,0.0011860710575193581
223,0.0012963277080820666
224,0.0012546599480426973
225,0.0012125129028896077
226,0.0011929045075602415
227,0.0011897916006596966
228,0.0011520252802357492
229,0.0011208460556291458
230,0.0011267419839795264
231,0.0011275650209022893
232,0.0011341947020911095
233,0.0011761728771186124
